rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,Unnamed: 40,Unnamed: 41,city_type,detectfocus,partid,age
,,html-keyboard-response,1281325,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3064.5,,shortestpath_phase,1284412,../static/images/US_Cities_List/nat_huntsville.png,,,,,49.0,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/nat_carmel.png,1.0,0.565217391,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1285414,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1741.2,,shortestpath_phase,1287176,../static/images/US_Cities_List/mm_newhope.png,,,,,50.0,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_peoria.png,0.0,0.553191489,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1288179,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1527.2,,shortestpath_phase,1289726,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0.0,0.541666667,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1290732,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2046.1,,shortestpath_phase,1292804,../static/images/US_Cities_List/nat_leesburg.png,,,,,49.0,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.551020408,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1293812,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2019.1,,shortestpath_phase,1295855,../static/images/US_Cities_List/mm_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_gatlinburg.png,0.0,0.54,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1296860,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2756.5,,shortestpath_phase,1299639,../static/images/US_Cities_List/nat_leesburg.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.529411765,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1300644,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2994.7,,shortestpath_phase,1303661,../static/images/US_Cities_List/mm_hanover.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_shreveport.png,0.0,0.519230769,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1304665,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2685.1,,shortestpath_phase,1307381,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/nat_carmel.png,1.0,0.528301887,,,,../static/images/US_Cities_List/mm_racine.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1308385,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
4266.2,,shortestpath_phase,1312675,../static/images/US_Cities_List/mm_hotsprings.png,,,,,49.0,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_hanover.png,1.0,0.537037037,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1313679,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1922.8,,shortestpath_phase,1315627,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/nat_huntsville.png,0.0,0.527272727,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1316631,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2873.9,,shortestpath_phase,1319530,../static/images/US_Cities_List/nat_huntsville.png,,,,,50.0,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_newhope.png,1.0,0.535714286,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1320534,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2301.8,,shortestpath_phase,1322860,../static/images/US_Cities_List/mm_hanover.png,,,,,49.0,../static/images/US_Cities_List/mm_gatlinburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.543859649,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1323865,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2620.6,,shortestpath_phase,1326515,../static/images/US_Cities_List/mm_newhope.png,,,,,50.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_huntsville.png,0.0,0.534482759,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1327518,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2389.2,,shortestpath_phase,1329932,../static/images/US_Cities_List/nat_huntsville.png,,,,,50.0,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_newhope.png,0.0,0.525423729,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1330936,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3752.3,,shortestpath_phase,1334715,../static/images/US_Cities_List/mm_racine.png,,,,,49.0,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_cornwall.png,0.0,0.516666667,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1335719,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3453.9,,shortestpath_phase,1339198,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_carmel.png,0.0,0.508196721,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1340203,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2002.9,,shortestpath_phase,1342223,../static/images/US_Cities_List/nat_huntsville.png,,,,,50.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_leesburg.png,0.0,0.5,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1343228,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3441.8,,shortestpath_phase,1346694,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,50.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_racine.png,1.0,0.507936508,,,,../static/images/US_Cities_List/mm_racine.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1347697,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3705.4,,shortestpath_phase,1351423,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_hanover.png,0.0,0.5,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1352427,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3954.2,,shortestpath_phase,1356408,../static/images/US_Cities_List/nat_leesburg.png,,,,,50.0,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_racine.png,1.0,0.507692308,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1357413,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1788.4,,shortestpath_phase,1359220,../static/images/US_Cities_List/mm_hanover.png,,,,,49.0,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/mm_gatlinburg.png,0.0,0.5,,,,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1360225,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2656.4,,shortestpath_phase,1362907,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,50.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_hanover.png,0.0,0.492537313,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1363911,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2323.8,,shortestpath_phase,1366265,../static/images/US_Cities_List/mm_newhope.png,,,,,50.0,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,1.0,0.5,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1367269,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2107.9,,shortestpath_phase,1369398,../static/images/US_Cities_List/nat_peoria.png,,,,,49.0,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_leesburg.png,0.0,0.492753623,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1370402,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2584.4,,shortestpath_phase,1373013,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,1.0,0.5,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1374018,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3079.9,,shortestpath_phase,1377125,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.507042254,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1378129,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
4216.4,,shortestpath_phase,1382372,../static/images/US_Cities_List/nat_carmel.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.5,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1383376,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3329.4,,shortestpath_phase,1386731,../static/images/US_Cities_List/nat_peoria.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_newhope.png,1.0,0.506849315,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1387735,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
4211.6,,shortestpath_phase,1391971,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_racine.png,0.0,0.5,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1392976,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2067.8,,shortestpath_phase,1395068,../static/images/US_Cities_List/nat_huntsville.png,,,,,49.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_hanover.png,1.0,0.506666667,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1396071,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3227.6,,shortestpath_phase,1399328,../static/images/US_Cities_List/mm_hanover.png,,,,,50.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_shreveport.png,1.0,0.513157895,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1400333,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1466.9,,shortestpath_phase,1401828,../static/images/US_Cities_List/nat_leesburg.png,,,,,49.0,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_racine.png,0.0,0.506493506,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1402832,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3550.8,,shortestpath_phase,1406410,../static/images/US_Cities_List/nat_peoria.png,,,,,49.0,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_gatlinburg.png,1.0,0.512820513,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1407413,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1956.4,,shortestpath_phase,1409395,../static/images/US_Cities_List/mm_hotsprings.png,,,,,50.0,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_hanover.png,0.0,0.506329114,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1410399,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2028.0,,shortestpath_phase,1412447,../static/images/US_Cities_List/nat_leesburg.png,,,,,50.0,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_huntsville.png,0.0,0.5,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1413451,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
6499.7,,shortestpath_phase,1419979,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/mm_hotsprings.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.50617284,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1420983,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2616.4,,shortestpath_phase,1423618,../static/images/US_Cities_List/nat_shreveport.png,,,,,50.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_huntsville.png,1.0,0.512195122,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1424623,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
5012.8,,shortestpath_phase,1429662,../static/images/US_Cities_List/mm_hotsprings.png,,,,,50.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.518072289,,,,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1430672,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2447.9,,shortestpath_phase,1433144,../static/images/US_Cities_List/nat_boulder.png,,,,,49.0,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_newhope.png,0.0,0.511904762,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1434149,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3000.4,,shortestpath_phase,1437177,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,50.0,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_hotsprings.png,1.0,0.517647059,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1438182,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1975.3,,shortestpath_phase,1440184,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1.0,0.523255814,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1441186,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1892.0,,shortestpath_phase,1443100,../static/images/US_Cities_List/mm_gatlinburg.png,,,,,50.0,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/nat_peoria.png,0.0,0.517241379,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1444104,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3306.6,,shortestpath_phase,1447437,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/nat_shreveport.png,../static/images/US_Cities_List/mm_newhope.png,1.0,0.522727273,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1448442,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2004.5,,shortestpath_phase,1450467,../static/images/US_Cities_List/nat_peoria.png,,,,,50.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_cornwall.png,1.0,0.528089888,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1451470,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2420.2,,shortestpath_phase,1453918,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_hanover.png,1.0,0.533333333,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1454920,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
3778.8,,shortestpath_phase,1458725,../static/images/US_Cities_List/mm_hanover.png,,,,,50.0,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_peoria.png,1.0,0.538461538,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1459729,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2278.8,,shortestpath_phase,1462033,../static/images/US_Cities_List/nat_huntsville.png,,,,,50.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_carmel.png,0.0,0.532608696,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1463037,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2956.0,,shortestpath_phase,1466019,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,49.0,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_newhope.png,1.0,0.537634409,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1467022,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
1938.1,,shortestpath_phase,1468983,../static/images/US_Cities_List/nat_peoria.png,,,,,49.0,../static/images/US_Cities_List/mm_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,1.0,0.542553191,,,,../static/images/US_Cities_List/mm_cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
,,html-keyboard-response,1469988,<p></p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
2439.4,,shortestpath_phase,1472458,../static/images/US_Cities_List/mm_newhope.png,,,,,49.0,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_boulder.png,0.0,0.536842105,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,,,,US,,682dd11f39ce4e00502afaf7,old
