rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,partid,age
3495.100000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/soldier.jpg,GW/dustpan.jpg,0.0,GW/dustpan.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
2185.7000000476837,shortestpath_phase,GW/basket.jpg,50.0,GW/paint.jpg,GW/barrel.jpg,0.0,GW/paint.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
1941.5,shortestpath_phase,GW/camera.jpg,49.0,GW/jukebox.jpg,GW/soldier.jpg,1.0,GW/jukebox.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
2444.1999999284744,shortestpath_phase,GW/dustpan.jpg,50.0,GW/basket.jpg,GW/camera.jpg,0.0,GW/basket.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
3152.100000023842,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/barrel.jpg,GW/snail.jpg,1.0,GW/snail.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2410.2999999523163,shortestpath_phase,GW/dustpan.jpg,50.0,GW/barrel.jpg,GW/basket.jpg,1.0,GW/basket.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
2390.2999999523163,shortestpath_phase,GW/globe.jpg,50.0,GW/gong.jpg,GW/dustpan.jpg,0.0,GW/gong.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
2216.1999999284744,shortestpath_phase,GW/dustpan.jpg,49.0,GW/camera.jpg,GW/soldier.jpg,0.0,GW/soldier.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
3119.7999999523163,shortestpath_phase,GW/globe.jpg,50.0,GW/basket.jpg,GW/hat.jpg,1.0,GW/hat.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2894.3000000715256,shortestpath_phase,GW/dustpan.jpg,49.0,GW/barrel.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2280.7000000476837,shortestpath_phase,GW/barrel.jpg,50.0,GW/wheelchair.jpg,GW/globe.jpg,1.0,GW/globe.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
2525.100000023842,shortestpath_phase,GW/paint.jpg,50.0,GW/snail.jpg,GW/gong.jpg,0.0,GW/snail.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2731.100000023842,shortestpath_phase,GW/dustpan.jpg,49.0,GW/gong.jpg,GW/camera.jpg,1.0,GW/gong.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
1738.0,shortestpath_phase,GW/camera.jpg,49.0,GW/soldier.jpg,GW/hat.jpg,0.0,GW/hat.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2569.600000023842,shortestpath_phase,GW/jukebox.jpg,50.0,GW/dustpan.jpg,GW/wheelchair.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2858.600000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/soldier.jpg,GW/paint.jpg,0.0,GW/paint.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
2170.7999999523163,shortestpath_phase,GW/gong.jpg,50.0,GW/jukebox.jpg,GW/soldier.jpg,0.0,GW/jukebox.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
2533.5,shortestpath_phase,GW/camera.jpg,49.0,GW/snail.jpg,GW/dustpan.jpg,1.0,GW/snail.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
1612.600000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/gong.jpg,GW/globe.jpg,1.0,GW/gong.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
1558.399999976158,shortestpath_phase,GW/dustpan.jpg,49.0,GW/snail.jpg,GW/teeth.jpg,1.0,GW/snail.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
2838.600000023842,shortestpath_phase,GW/camera.jpg,50.0,GW/basket.jpg,GW/wheelchair.jpg,0.0,GW/basket.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
2548.5,shortestpath_phase,GW/barrel.jpg,50.0,GW/dustpan.jpg,GW/globe.jpg,1.0,GW/globe.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
2619.099999904633,shortestpath_phase,GW/gong.jpg,49.0,GW/jukebox.jpg,GW/paint.jpg,1.0,GW/jukebox.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
3428.399999976158,shortestpath_phase,GW/barrel.jpg,50.0,GW/paint.jpg,GW/dustpan.jpg,0.0,GW/paint.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1853.5,shortestpath_phase,GW/soldier.jpg,49.0,GW/hat.jpg,GW/barrel.jpg,1.0,GW/hat.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
2673.400000095367,shortestpath_phase,GW/paint.jpg,49.0,GW/jukebox.jpg,GW/camera.jpg,0.0,GW/camera.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
1503.9000000953674,shortestpath_phase,GW/barrel.jpg,50.0,GW/teeth.jpg,GW/wheelchair.jpg,0.0,GW/teeth.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1713.399999976158,shortestpath_phase,GW/jukebox.jpg,49.0,GW/camera.jpg,GW/soldier.jpg,1.0,GW/camera.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
907.5,shortestpath_phase,GW/paint.jpg,50.0,GW/camera.jpg,GW/snail.jpg,1.0,GW/snail.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
846.3999999761581,shortestpath_phase,GW/soldier.jpg,49.0,GW/globe.jpg,GW/dustpan.jpg,0.0,GW/dustpan.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
727.6000000238419,shortestpath_phase,GW/camera.jpg,49.0,GW/soldier.jpg,GW/snail.jpg,0.0,GW/snail.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2001.600000023842,shortestpath_phase,GW/dustpan.jpg,50.0,GW/jukebox.jpg,GW/paint.jpg,1.0,GW/paint.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2103.0,shortestpath_phase,GW/jukebox.jpg,50.0,GW/gong.jpg,GW/soldier.jpg,0.0,GW/gong.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
1823.0,shortestpath_phase,GW/paint.jpg,49.0,GW/basket.jpg,GW/jukebox.jpg,1.0,GW/basket.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
1572.5999999046326,shortestpath_phase,GW/soldier.jpg,50.0,GW/gong.jpg,GW/barrel.jpg,0.0,GW/gong.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2145.100000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/wheelchair.jpg,GW/basket.jpg,0.0,GW/basket.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2040.7999999523165,shortestpath_phase,GW/camera.jpg,49.0,GW/paint.jpg,GW/snail.jpg,0.0,GW/snail.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
2005.0,shortestpath_phase,GW/dustpan.jpg,50.0,GW/teeth.jpg,GW/basket.jpg,1.0,GW/basket.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
2039.100000023842,shortestpath_phase,GW/soldier.jpg,50.0,GW/hat.jpg,GW/camera.jpg,0.0,GW/hat.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1713.600000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/globe.jpg,GW/paint.jpg,1.0,GW/globe.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
1861.600000023842,shortestpath_phase,GW/paint.jpg,49.0,GW/teeth.jpg,GW/jukebox.jpg,1.0,GW/teeth.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2606.1999999284744,shortestpath_phase,GW/soldier.jpg,49.0,GW/globe.jpg,GW/jukebox.jpg,1.0,GW/globe.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2295.900000095367,shortestpath_phase,GW/barrel.jpg,50.0,GW/hat.jpg,GW/dustpan.jpg,0.0,GW/hat.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2269.7000000476837,shortestpath_phase,GW/dustpan.jpg,50.0,GW/globe.jpg,GW/jukebox.jpg,0.0,GW/globe.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2259.100000023842,shortestpath_phase,GW/soldier.jpg,49.0,GW/basket.jpg,GW/gong.jpg,1.0,GW/basket.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
2493.899999976158,shortestpath_phase,GW/teeth.jpg,50.0,GW/wheelchair.jpg,GW/paint.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
1960.5999999046328,shortestpath_phase,GW/paint.jpg,50.0,GW/snail.jpg,GW/barrel.jpg,0.0,GW/snail.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
2130.6999999284744,shortestpath_phase,GW/barrel.jpg,49.0,GW/gong.jpg,GW/wheelchair.jpg,1.0,GW/gong.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2110.5,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/soldier.jpg,GW/barrel.jpg,1.0,GW/soldier.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1811.9000000953672,shortestpath_phase,GW/globe.jpg,50.0,GW/jukebox.jpg,GW/dustpan.jpg,0.0,GW/jukebox.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
2728.0,shortestpath_phase,GW/gong.jpg,50.0,GW/camera.jpg,GW/barrel.jpg,0.0,GW/camera.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2248.8000000715256,shortestpath_phase,GW/snail.jpg,49.0,GW/wheelchair.jpg,GW/barrel.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2942.399999976158,shortestpath_phase,GW/soldier.jpg,50.0,GW/barrel.jpg,GW/camera.jpg,1.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
2942.1999999284744,shortestpath_phase,GW/dustpan.jpg,49.0,GW/camera.jpg,GW/paint.jpg,0.0,GW/paint.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
2041.5,shortestpath_phase,GW/soldier.jpg,50.0,GW/globe.jpg,GW/barrel.jpg,0.0,GW/globe.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2455.5,shortestpath_phase,GW/barrel.jpg,49.0,GW/wheelchair.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2572.6999999284744,shortestpath_phase,GW/jukebox.jpg,50.0,GW/soldier.jpg,GW/wheelchair.jpg,1.0,GW/wheelchair.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2408.900000095367,shortestpath_phase,GW/paint.jpg,49.0,GW/barrel.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2122.0,shortestpath_phase,GW/teeth.jpg,49.0,GW/basket.jpg,GW/dustpan.jpg,1.0,GW/basket.jpg,Two Edge Diff,Two Edge Four Edge,67db09c719a34f37f3f38e0a,old
2462.5,shortestpath_phase,GW/paint.jpg,49.0,GW/snail.jpg,GW/jukebox.jpg,1.0,GW/snail.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
3142.899999976158,shortestpath_phase,GW/gong.jpg,50.0,GW/soldier.jpg,GW/barrel.jpg,1.0,GW/barrel.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
1950.5,shortestpath_phase,GW/paint.jpg,49.0,GW/barrel.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
1544.0,shortestpath_phase,GW/soldier.jpg,50.0,GW/jukebox.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
2421.2000000476837,shortestpath_phase,GW/paint.jpg,50.0,GW/globe.jpg,GW/jukebox.jpg,0.0,GW/globe.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2224.100000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/soldier.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
2951.0,shortestpath_phase,GW/dustpan.jpg,50.0,GW/paint.jpg,GW/snail.jpg,0.0,GW/paint.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2254.7000000476837,shortestpath_phase,GW/barrel.jpg,49.0,GW/jukebox.jpg,GW/wheelchair.jpg,1.0,GW/jukebox.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2493.1999999284744,shortestpath_phase,GW/dustpan.jpg,50.0,GW/paint.jpg,GW/barrel.jpg,0.0,GW/paint.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
1871.0999999046328,shortestpath_phase,GW/soldier.jpg,50.0,GW/hat.jpg,GW/snail.jpg,0.0,GW/hat.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
1101.2999999523165,shortestpath_phase,GW/jukebox.jpg,49.0,GW/soldier.jpg,GW/paint.jpg,0.0,GW/paint.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1154.399999976158,shortestpath_phase,GW/barrel.jpg,50.0,GW/dustpan.jpg,GW/wheelchair.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
2723.899999976158,shortestpath_phase,GW/basket.jpg,50.0,GW/snail.jpg,GW/soldier.jpg,0.0,GW/snail.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2896.5,shortestpath_phase,GW/jukebox.jpg,49.0,GW/barrel.jpg,GW/dustpan.jpg,1.0,GW/barrel.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2538.600000023842,shortestpath_phase,GW/soldier.jpg,50.0,GW/teeth.jpg,GW/wheelchair.jpg,1.0,GW/wheelchair.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1932.399999976158,shortestpath_phase,GW/basket.jpg,49.0,GW/teeth.jpg,GW/camera.jpg,1.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2165.100000023842,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/globe.jpg,GW/camera.jpg,0.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
1613.899999976158,shortestpath_phase,GW/soldier.jpg,50.0,GW/jukebox.jpg,GW/teeth.jpg,1.0,GW/teeth.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1962.0,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/barrel.jpg,GW/globe.jpg,1.0,GW/globe.jpg,Two Edge Diff,Three Edge Five Edge,67db09c719a34f37f3f38e0a,old
2521.599999904633,shortestpath_phase,GW/paint.jpg,49.0,GW/camera.jpg,GW/barrel.jpg,1.0,GW/camera.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2804.0,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/barrel.jpg,GW/gong.jpg,0.0,GW/gong.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
1965.100000023842,shortestpath_phase,GW/dustpan.jpg,49.0,GW/jukebox.jpg,GW/barrel.jpg,1.0,GW/jukebox.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1917.6999999284744,shortestpath_phase,GW/teeth.jpg,49.0,GW/hat.jpg,GW/paint.jpg,1.0,GW/hat.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
2528.1999999284744,shortestpath_phase,GW/soldier.jpg,50.0,GW/jukebox.jpg,GW/gong.jpg,1.0,GW/gong.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
2882.5,shortestpath_phase,GW/barrel.jpg,50.0,GW/hat.jpg,GW/soldier.jpg,0.0,GW/hat.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
3338.600000023842,shortestpath_phase,GW/paint.jpg,49.0,GW/camera.jpg,GW/globe.jpg,0.0,GW/globe.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
3193.7999999523163,shortestpath_phase,GW/barrel.jpg,49.0,GW/paint.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2105.0,shortestpath_phase,GW/soldier.jpg,50.0,GW/teeth.jpg,GW/gong.jpg,1.0,GW/gong.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
4180.899999976158,shortestpath_phase,GW/barrel.jpg,49.0,GW/hat.jpg,GW/wheelchair.jpg,1.0,GW/hat.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
1657.2999999523165,shortestpath_phase,GW/soldier.jpg,50.0,GW/camera.jpg,GW/jukebox.jpg,0.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1389.7999999523165,shortestpath_phase,GW/jukebox.jpg,50.0,GW/paint.jpg,GW/hat.jpg,1.0,GW/hat.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
1755.7999999523165,shortestpath_phase,GW/snail.jpg,49.0,GW/camera.jpg,GW/barrel.jpg,1.0,GW/camera.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
2360.100000023842,shortestpath_phase,GW/jukebox.jpg,49.0,GW/hat.jpg,GW/dustpan.jpg,1.0,GW/hat.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2531.899999976158,shortestpath_phase,GW/paint.jpg,50.0,GW/barrel.jpg,GW/basket.jpg,1.0,GW/basket.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1449.7999999523165,shortestpath_phase,GW/barrel.jpg,49.0,GW/teeth.jpg,GW/dustpan.jpg,1.0,GW/teeth.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
1563.2000000476835,shortestpath_phase,GW/wheelchair.jpg,50.0,GW/gong.jpg,GW/globe.jpg,0.0,GW/gong.jpg,One Edge Diff,Two Edge Three Edge,67db09c719a34f37f3f38e0a,old
1905.5999999046328,shortestpath_phase,GW/teeth.jpg,50.0,GW/globe.jpg,GW/soldier.jpg,0.0,GW/globe.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
1509.2999999523165,shortestpath_phase,GW/barrel.jpg,49.0,GW/basket.jpg,GW/soldier.jpg,1.0,GW/basket.jpg,Two Edge Diff,Four Edge Six Edge,67db09c719a34f37f3f38e0a,old
1878.7999999523165,shortestpath_phase,GW/soldier.jpg,50.0,GW/teeth.jpg,GW/globe.jpg,1.0,GW/globe.jpg,One Edge Diff,Four Edge Five Edge,67db09c719a34f37f3f38e0a,old
2185.1999999284744,shortestpath_phase,GW/paint.jpg,50.0,GW/dustpan.jpg,GW/jukebox.jpg,0.0,GW/dustpan.jpg,Three Edge Diff,Three Edge Six Edge,67db09c719a34f37f3f38e0a,old
1311.4000000953674,shortestpath_phase,GW/globe.jpg,49.0,GW/basket.jpg,GW/dustpan.jpg,1.0,GW/basket.jpg,One Edge Diff,Three Edge Four Edge,67db09c719a34f37f3f38e0a,old
1205.6999999284744,shortestpath_phase,GW/dustpan.jpg,50.0,GW/barrel.jpg,GW/camera.jpg,1.0,GW/camera.jpg,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1085.600000023842,shortestpath_phase,GW/barrel.jpg,49.0,GW/soldier.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Four Edge Diff,Two Edge Six Edge,67db09c719a34f37f3f38e0a,old
1220.399999976158,shortestpath_phase,GW/soldier.jpg,50.0,GW/camera.jpg,GW/hat.jpg,1.0,GW/hat.jpg,Three Edge Diff,Two Edge Five Edge,67db09c719a34f37f3f38e0a,old
2494.399999976158,shortestpath_phase,,49.0,,,1.0,,One Edge Diff,Five Edge Six Edge,67db09c719a34f37f3f38e0a,old
1982.100000023842,shortestpath_phase,GW/snail.jpg,49.0,GW/gong.jpg,GW/soldier.jpg,0.0,GW/soldier.jpg,One Edge Diff,Two Edge Three Edge,67db5618164a0fc0678e84d6,old
1788.2000000476835,shortestpath_phase,GW/teeth.jpg,50.0,GW/hat.jpg,GW/camera.jpg,0.0,GW/hat.jpg,Three Edge Diff,Two Edge Five Edge,67db5618164a0fc0678e84d6,old
1486.0999999046326,shortestpath_phase,GW/gong.jpg,50.0,GW/snail.jpg,GW/camera.jpg,0.0,GW/snail.jpg,One Edge Diff,Three Edge Four Edge,67db5618164a0fc0678e84d6,old
2054.6999999284744,shortestpath_phase,GW/hat.jpg,49.0,GW/dustpan.jpg,GW/teeth.jpg,0.0,GW/teeth.jpg,One Edge Diff,Two Edge Three Edge,67db5618164a0fc0678e84d6,old
1485.600000023842,shortestpath_phase,GW/soldier.jpg,50.0,GW/barrel.jpg,GW/hat.jpg,0.0,GW/barrel.jpg,Four Edge Diff,Two Edge Six Edge,67db5618164a0fc0678e84d6,old
3044.7000000476837,shortestpath_phase,GW/gong.jpg,49.0,GW/wheelchair.jpg,GW/soldier.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Four Edge Five Edge,67db5618164a0fc0678e84d6,old
1979.3000000715256,shortestpath_phase,GW/hat.jpg,49.0,GW/teeth.jpg,GW/camera.jpg,1.0,GW/teeth.jpg,Three Edge Diff,Two Edge Five Edge,67db5618164a0fc0678e84d6,old
1650.0,shortestpath_phase,GW/camera.jpg,50.0,GW/gong.jpg,GW/basket.jpg,1.0,GW/basket.jpg,One Edge Diff,Three Edge Four Edge,67db5618164a0fc0678e84d6,old
2128.3000000715256,shortestpath_phase,GW/soldier.jpg,50.0,GW/teeth.jpg,GW/hat.jpg,0.0,GW/teeth.jpg,One Edge Diff,Five Edge Six Edge,67db5618164a0fc0678e84d6,old
1707.0999999046326,shortestpath_phase,GW/jukebox.jpg,49.0,GW/snail.jpg,GW/paint.jpg,0.0,GW/paint.jpg,One Edge Diff,Two Edge Three Edge,67db5618164a0fc0678e84d6,old
1491.2999999523165,shortestpath_phase,GW/teeth.jpg,50.0,GW/soldier.jpg,GW/wheelchair.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Four Edge Five Edge,67db5618164a0fc0678e84d6,old
1190.899999976158,shortestpath_phase,GW/hat.jpg,49.0,GW/camera.jpg,GW/jukebox.jpg,0.0,GW/jukebox.jpg,Three Edge Diff,Two Edge Five Edge,67db5618164a0fc0678e84d6,old
947.7999999523164,shortestpath_phase,GW/soldier.jpg,50.0,GW/teeth.jpg,GW/paint.jpg,1.0,GW/paint.jpg,Two Edge Diff,Three Edge Five Edge,67db5618164a0fc0678e84d6,old
982.0,shortestpath_phase,GW/jukebox.jpg,49.0,GW/soldier.jpg,GW/wheelchair.jpg,0.0,GW/wheelchair.jpg,One Edge Diff,Three Edge Four Edge,67db5618164a0fc0678e84d6,old
709.5,shortestpath_phase,GW/dustpan.jpg,50.0,GW/paint.jpg,GW/soldier.jpg,0.0,GW/paint.jpg,Two Edge Diff,Four Edge Six Edge,67db5618164a0fc0678e84d6,old
880.2000000476837,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/gong.jpg,GW/globe.jpg,0.0,GW/globe.jpg,Two Edge Diff,Two Edge Four Edge,67db5618164a0fc0678e84d6,old
754.6000000238419,shortestpath_phase,GW/paint.jpg,50.0,GW/soldier.jpg,GW/jukebox.jpg,1.0,GW/jukebox.jpg,One Edge Diff,Two Edge Three Edge,67db5618164a0fc0678e84d6,old
845.0,shortestpath_phase,GW/dustpan.jpg,50.0,GW/snail.jpg,GW/camera.jpg,0.0,GW/snail.jpg,One Edge Diff,Five Edge Six Edge,67db5618164a0fc0678e84d6,old
692.2000000476837,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/paint.jpg,GW/dustpan.jpg,1.0,GW/paint.jpg,Three Edge Diff,Three Edge Six Edge,67db5618164a0fc0678e84d6,old
980.399999976158,shortestpath_phase,GW/camera.jpg,50.0,GW/dustpan.jpg,GW/jukebox.jpg,1.0,GW/jukebox.jpg,Two Edge Diff,Four Edge Six Edge,67db5618164a0fc0678e84d6,old
948.100000023842,shortestpath_phase,GW/barrel.jpg,50.0,GW/hat.jpg,GW/snail.jpg,1.0,GW/snail.jpg,Two Edge Diff,Two Edge Four Edge,67db5618164a0fc0678e84d6,old
854.1000000238419,shortestpath_phase,GW/hat.jpg,49.0,GW/wheelchair.jpg,GW/soldier.jpg,1.0,GW/wheelchair.jpg,One Edge Diff,Five Edge Six Edge,67db5618164a0fc0678e84d6,old
804.2999999523163,shortestpath_phase,GW/barrel.jpg,50.0,GW/dustpan.jpg,GW/basket.jpg,1.0,GW/basket.jpg,One Edge Diff,Three Edge Four Edge,67db5618164a0fc0678e84d6,old
994.7000000476836,shortestpath_phase,GW/wheelchair.jpg,49.0,GW/paint.jpg,GW/hat.jpg,1.0,GW/paint.jpg,Three Edge Diff,Two Edge Five Edge,67db5618164a0fc0678e84d6,old
1601.7000000476835,shortestpath_phase,GW/soldier.jpg,49.0,GW/dustpan.jpg,GW/basket.jpg,0.0,GW/basket.jpg,Two Edge Diff,Four Edge Six Edge,67db5618164a0fc0678e84d6,old
841.3999999761581,shortestpath_phase,GW/dustpan.jpg,49.0,GW/gong.jpg,GW/snail.jpg,1.0,GW/gong.jpg,Three Edge Diff,Three Edge Six Edge,67db5618164a0fc0678e84d6,old
729.6000000238419,shortestpath_phase,GW/soldier.jpg,50.0,GW/jukebox.jpg,GW/barrel.jpg,1.0,GW/barrel.jpg,Two Edge Diff,Two Edge Four Edge,67db5618164a0fc0678e84d6,old
